province,commodity,year,min_price,max_price,avg_price,median_price,count
SULAWESI UTARA,Simple Packaged Cooking Oil,2023,16390.0,19510.0,17884.68493150685,17980.0,365
SULAWESI UTARA,Simple Packaged Cooking Oil,2024,16000.0,18000.0,17116.715328467155,17175.0,274
SUMATERA BARAT,Broiler Chicken Meat,2022,26720.0,36010.0,30433.0,29905.0,330
SUMATERA BARAT,Broiler Chicken Meat,2023,26680.0,34430.0,29836.027397260274,29430.0,365
SUMATERA BARAT,Broiler Chicken Meat,2024,29060.0,41020.0,34574.81751824817,34375.0,274
SUMATERA BARAT,Bulk Cooking Oil,2022,12770.0,18730.0,14242.818181818182,13590.0,220
SUMATERA BARAT,Bulk Cooking Oil,2023,13500.0,15150.0,14327.86301369863,14320.0,365
SUMATERA BARAT,Bulk Cooking Oil,2024,13900.0,15950.0,14828.83211678832,14900.0,274
SUMATERA BARAT,Bulk Wheat Flour,2022,8240.0,11280.0,9894.363636363636,9905.0,330
SUMATERA BARAT,Bulk Wheat Flour,2023,10490.0,11990.0,11139.232876712329,11140.0,365
SUMATERA BARAT,Bulk Wheat Flour,2024,9610.0,12410.0,10115.07299270073,10095.0,274
SUMATERA BARAT,Chicken Eggs,2022,21100.0,29730.0,25390.363636363636,25660.0,330
SUMATERA BARAT,Chicken Eggs,2023,26320.0,29410.0,27954.246575342466,27880.0,365
SUMATERA BARAT,Chicken Eggs,2024,25890.0,30870.0,28766.678832116788,28890.0,274
SUMATERA BARAT,Consumption Sugar,2022,13340.0,15240.0,14471.939393939394,14430.0,330
SUMATERA BARAT,Consumption Sugar,2023,14260.0,17250.0,15191.342465753425,14860.0,365
SUMATERA BARAT,Consumption Sugar,2024,16950.0,18590.0,17850.255474452555,17965.0,274
SUMATERA BARAT,Curly Red Chili,2022,25830.0,104900.0,46419.84848484849,38820.0,330
SUMATERA BARAT,Curly Red Chili,2023,23000.0,77730.0,42562.438356164384,41400.0,365
SUMATERA BARAT,Curly Red Chili,2024,28520.0,109190.0,53130.51094890511,49110.0,274
SUMATERA BARAT,Garlic,2022,21050.0,29430.0,25019.60606060606,23685.0,330
SUMATERA BARAT,Garlic,2023,22420.0,40730.0,32930.46575342466,34810.0,365
SUMATERA BARAT,Garlic,2024,35870.0,42390.0,38763.357664233576,38755.0,274
SUMATERA BARAT,Medium Rice,2022,11940.0,13710.0,12598.09090909091,12230.0,330
SUMATERA BARAT,Medium Rice,2023,12950.0,14750.0,13676.054794520547,13480.0,365
SUMATERA BARAT,Medium Rice,2024,14250.0,15660.0,14996.350364963504,14990.0,274
SUMATERA BARAT,Premium Rice,2022,13020.0,15640.0,13950.848484848484,13380.0,330
SUMATERA BARAT,Premium Rice,2023,15270.0,17140.0,15943.698630136987,15720.0,365
SUMATERA BARAT,Premium Rice,2024,16550.0,17650.0,17313.941605839416,17385.0,274
SUMATERA BARAT,Pure Beef,2022,127370.0,145010.0,138380.9696969697,141300.0,330
SUMATERA BARAT,Pure Beef,2023,140690.0,149280.0,144052.35616438356,144330.0,365
SUMATERA BARAT,Pure Beef,2024,140950.0,150410.0,144125.03649635037,144100.0,274
SUMATERA BARAT,Red Cayenne Pepper,2022,25000.0,100000.0,47455.30612244898,45830.0,294
SUMATERA BARAT,Red Cayenne Pepper,2023,22800.0,74830.0,45597.93956043956,43800.0,364
SUMATERA BARAT,Red Cayenne Pepper,2024,39420.0,84040.0,56104.45255474452,54250.0,274
SUMATERA BARAT,Shallots,2022,22060.0,50350.0,30946.333333333332,29215.0,330
SUMATERA BARAT,Shallots,2023,15870.0,34750.0,26261.15068493151,27050.0,365
SUMATERA BARAT,Shallots,2024,19400.0,47420.0,32279.525547445257,31520.0,274
SUMATERA BARAT,Simple Packaged Cooking Oil,2022,16020.0,24080.0,18612.303030303032,17750.0,330
SUMATERA BARAT,Simple Packaged Cooking Oil,2023,16140.0,17840.0,17013.45205479452,16920.0,365
SUMATERA BARAT,Simple Packaged Cooking Oil,2024,16600.0,18000.0,17440.218978102188,17530.0,274
SUMATERA SELATAN,Broiler Chicken Meat,2022,27900.0,42610.0,32187.49244712991,31580.0,331
SUMATERA SELATAN,Broiler Chicken Meat,2023,27250.0,39760.0,31561.068493150684,31090.0,365
SUMATERA SELATAN,Broiler Chicken Meat,2024,30190.0,39160.0,33604.851851851854,33705.0,270
SUMATERA SELATAN,Bulk Cooking Oil,2022,12970.0,18310.0,14658.642533936652,13850.0,221
SUMATERA SELATAN,Bulk Cooking Oil,2023,13730.0,16350.000000000002,14821.86301369863,14740.0,365
SUMATERA SELATAN,Bulk Cooking Oil,2024,14200.0,15780.0,15276.592592592593,15430.0,270
SUMATERA SELATAN,Bulk Wheat Flour,2022,7750.0,10860.0,9687.341389728097,10070.0,331
SUMATERA SELATAN,Bulk Wheat Flour,2023,9760.0,10700.0,10252.356164383562,10270.0,365
SUMATERA SELATAN,Bulk Wheat Flour,2024,8940.0,10120.0,9347.25925925926,9340.0,270
SUMATERA SELATAN,Chicken Eggs,2022,19900.0,29720.0,25318.91238670695,25570.0,331
SUMATERA SELATAN,Chicken Eggs,2023,25360.0,30460.0,27615.835616438355,27150.0,365
SUMATERA SELATAN,Chicken Eggs,2024,25700.0,30150.0,27512.85185185185,27400.0,270
SUMATERA SELATAN,Consumption Sugar,2022,12970.0,14180.0,13780.453172205438,13810.0,331
SUMATERA SELATAN,Consumption Sugar,2023,13490.0,16990.0,14480.054794520547,13990.0,365
SUMATERA SELATAN,Consumption Sugar,2024,16370.000000000002,18160.0,17382.814814814814,17430.0,270
SUMATERA SELATAN,Curly Red Chili,2022,31280.0,105220.0,49420.815709969786,43140.0,331
SUMATERA SELATAN,Curly Red Chili,2023,25090.0,88320.0,43150.02739726027,38960.0,365
SUMATERA SELATAN,Curly Red Chili,2024,27270.0,88130.0,50471.851851851854,47580.0,270
SUMATERA SELATAN,Garlic,2022,21500.0,33560.0,25158.972809667674,24210.0,331
SUMATERA SELATAN,Garlic,2023,23970.0,40900.0,33318.6301369863,34350.0,365
SUMATERA SELATAN,Garlic,2024,33330.0,46410.0,38319.2962962963,37205.0,270
SUMATERA SELATAN,Medium Rice,2022,9990.0,10820.0,10332.960725075529,10260.0,331
SUMATERA SELATAN,Medium Rice,2023,10790.0,13420.0,11874.219178082192,11340.0,365
SUMATERA SELATAN,Medium Rice,2024,11990.0,13850.0,12658.74074074074,12500.0,270
SUMATERA SELATAN,Premium Rice,2022,11300.0,12260.0,11687.61329305136,11570.0,331
SUMATERA SELATAN,Premium Rice,2023,12150.0,14790.0,13264.054794520547,12770.0,365
SUMATERA SELATAN,Premium Rice,2024,13720.0,15330.0,14248.25925925926,14120.0,270
SUMATERA SELATAN,Pure Beef,2022,124390.0,162400.0,133625.52870090635,134430.0,331
SUMATERA SELATAN,Pure Beef,2023,132830.0,154920.0,135326.16438356164,134530.0,365
SUMATERA SELATAN,Pure Beef,2024,132880.0,152440.0,136007.8148148148,135680.0,270
SUMATERA SELATAN,Red Cayenne Pepper,2022,34910.0,103490.0,54121.842900302116,51110.0,331
SUMATERA SELATAN,Red Cayenne Pepper,2023,30660.0,92640.0,49307.643835616436,42980.0,365
SUMATERA SELATAN,Red Cayenne Pepper,2024,37680.0,82800.0,52718.77777777778,49110.0,270
SUMATERA SELATAN,Shallots,2022,24490.0,59780.0,34361.9335347432,32630.000000000004,331
SUMATERA SELATAN,Shallots,2023,20190.0,42550.0,32039.342465753423,33800.0,365
SUMATERA SELATAN,Shallots,2024,21790.0,63140.0,36023.51851851852,33550.0,270
SUMATERA SELATAN,Simple Packaged Cooking Oil,2022,14580.0,24400.0,17997.915407854984,16020.0,331
SUMATERA SELATAN,Simple Packaged Cooking Oil,2023,15800.0,17390.0,16454.0,16329.999999999998,365
SUMATERA SELATAN,Simple Packaged Cooking Oil,2024,16020.0,17260.0,16880.333333333332,17050.0,270
SUMATERA UTARA,Broiler Chicken Meat,2022,28350.0,38680.0,33008.69300911854,32690.0,329
SUMATERA UTARA,Broiler Chicken Meat,2023,28150.0,37870.0,32186.219178082192,31410.0,365
SUMATERA UTARA,Broiler Chicken Meat,2024,29820.0,38770.0,33537.299270072996,32375.0,274
SUMATERA UTARA,Bulk Cooking Oil,2022,13530.0,17500.0,14672.100456621005,14020.0,219
SUMATERA UTARA,Bulk Cooking Oil,2023,14200.0,14900.0,14534.712328767124,14530.0,365
SUMATERA UTARA,Bulk Cooking Oil,2024,14440.0,16740.0,15925.182481751825,16200.0,274
SUMATERA UTARA,Bulk Wheat Flour,2022,8540.0,10890.0,9609.36170212766,9690.0,329
SUMATERA UTARA,Bulk Wheat Flour,2023,10350.0,11530.0,10738.027397260274,10750.0,365
SUMATERA UTARA,Bulk Wheat Flour,2024,10450.0,11470.0,10769.963503649635,10750.0,274
SUMATERA UTARA,Chicken Eggs,2022,23460.0,29320.0,25928.267477203648,25800.0,329
SUMATERA UTARA,Chicken Eggs,2023,25820.0,28530.0,27112.219178082192,27090.0,365
SUMATERA UTARA,Chicken Eggs,2024,26270.0,28630.0,27663.941605839416,27735.0,274
SUMATERA UTARA,Consumption Sugar,2022,13710.0,15260.0,14457.811550151975,14410.0,329
SUMATERA UTARA,Consumption Sugar,2023,14180.0,17340.0,14877.04109589041,14480.0,365
SUMATERA UTARA,Consumption Sugar,2024,16760.0,18520.0,17772.189781021898,17830.0,274
SUMATERA UTARA,Curly Red Chili,2022,21580.0,91660.0,43887.50759878419,37810.0,329
SUMATERA UTARA,Curly Red Chili,2023,17740.0,61060.0,36272.08219178082,36860.0,365
SUMATERA UTARA,Curly Red Chili,2024,22450.0,76400.0,43087.73722627737,41350.0,274
SUMATERA UTARA,Garlic,2022,23480.0,32150.0,26956.079027355623,26000.0,329
SUMATERA UTARA,Garlic,2023,25400.0,40260.0,33317.34246575343,34810.0,365
SUMATERA UTARA,Garlic,2024,36100.0,43810.0,38994.41605839416,38570.0,274
SUMATERA UTARA,Medium Rice,2022,10950.0,11780.0,11253.009118541033,11190.0,329
SUMATERA UTARA,Medium Rice,2023,11710.0,13700.0,12683.753424657534,12410.0,365
SUMATERA UTARA,Medium Rice,2024,13480.0,14330.0,13961.350364963504,13970.0,274
SUMATERA UTARA,Premium Rice,2022,12250.0,12950.0,12536.808510638299,12530.0,329
SUMATERA UTARA,Premium Rice,2023,12830.0,14800.0,13863.479452054795,13610.0,365
SUMATERA UTARA,Premium Rice,2024,14680.0,15550.0,15286.569343065694,15320.0,274
SUMATERA UTARA,Pure Beef,2022,129100.0,147810.0,133518.26747720366,133490.0,329
SUMATERA UTARA,Pure Beef,2023,131170.0,147380.0,134905.20547945207,134840.0,365
SUMATERA UTARA,Pure Beef,2024,127950.0,149670.0,135069.7810218978,134910.0,274
SUMATERA UTARA,Red Cayenne Pepper,2022,31620.0,93810.0,56434.28571428572,54770.0,329
SUMATERA UTARA,Red Cayenne Pepper,2023,21690.0,90000.0,46791.346153846156,44810.0,364
SUMATERA UTARA,Red Cayenne Pepper,2024,30000.0,71810.0,50807.62773722628,49920.0,274
SUMATERA UTARA,Shallots,2022,27290.0,55830.0,34071.063829787236,32310.000000000004,329
SUMATERA UTARA,Shallots,2023,20660.0,36810.0,29589.671232876713,30390.0,365
SUMATERA UTARA,Shallots,2024,24040.0,53860.0,37210.255474452555,36000.0,274
SUMATERA UTARA,Simple Packaged Cooking Oil,2022,17530.0,22450.0,19407.781155015196,18870.0,329
SUMATERA UTARA,Simple Packaged Cooking Oil,2023,16450.0,18720.0,17428.931506849316,17440.0,365
SUMATERA UTARA,Simple Packaged Cooking Oil,2024,16510.0,18880.0,17629.70802919708,17765.0,274
